Voltage,Current,Frequency,Temperature,Fault,Shutdown
226,7.62,50.13,35,Normal,No
121,4.09,49.08,32,Undervoltage,Yes
235,4.79,49.92,31,Normal,No
5,0.0,0.0,20,Line Break,Yes
173,3.64,50.0,30,Undervoltage,Yes
18,0.0,0.0,23,Line Break,Yes
222,7.7,49.91,35,Normal,No
265,5.55,50.82,40,Overvoltage,Yes
231,5.45,49.96,31,Normal,No
19,0.0,0.0,30,Line Break,Yes
234,4.95,50.06,32,Normal,No
159,3.66,49.35,35,Undervoltage,Yes
11,0.0,0.0,26,Line Break,Yes
233,7.42,50.13,28,Normal,No
131,2.3,49.24,26,Undervoltage,Yes
121,5.49,49.97,29,Undervoltage,Yes
274,9.71,50.67,43,Overvoltage,Yes
4,0.0,0.0,29,Line Break,Yes
227,4.52,50.05,30,Normal,No
279,9.82,50.81,34,Overvoltage,Yes
232,3.96,50.01,26,Normal,No
272,5.35,50.07,39,Overvoltage,Yes
267,9.63,50.55,35,Overvoltage,Yes
232,4.24,50.07,32,Normal,No
242,18.84,49.94,52,Overload,Yes
152,4.24,49.09,30,Undervoltage,Yes
227,4.39,50.18,27,Normal,No
239,5.17,49.89,26,Normal,No
241,14.1,49.92,40,Overload,Yes
1,0.0,0.0,30,Line Break,Yes
146,5.69,49.22,32,Undervoltage,Yes
265,8.63,50.39,40,Overvoltage,Yes
15,0.0,0.0,24,Line Break,Yes
275,8.14,50.59,33,Overvoltage,Yes
159,3.06,49.02,28,Undervoltage,Yes
159,4.4,49.22,26,Undervoltage,Yes
271,7.52,50.23,40,Overvoltage,Yes
3,0.0,0.0,29,Line Break,Yes
238,5.83,50.18,33,Normal,No
255,13.6,49.83,54,Overload,Yes
151,5.43,49.4,34,Undervoltage,Yes
253,17.11,50.04,51,Overload,Yes
14,0.0,0.0,28,Line Break,Yes
166,3.38,49.94,26,Undervoltage,Yes
0,0.0,0.0,26,Line Break,Yes
226,3.35,49.94,27,Normal,No
240,6.24,50.07,33,Normal,No
114,3.09,49.83,26,Undervoltage,Yes
241,18.78,49.94,50,Overload,Yes
244,17.97,49.98,52,Overload,Yes
258,13.44,49.81,46,Overload,Yes
240,16.54,49.88,55,Overload,Yes
10,0.0,0.0,27,Line Break,Yes
159,2.24,49.2,26,Undervoltage,Yes
243,18.86,50.04,41,Overload,Yes
240,12.22,49.99,41,Overload,Yes
223,6.32,50.08,29,Normal,No
234,7.72,49.95,31,Normal,No
261,5.11,50.27,41,Overvoltage,Yes
236,7.66,49.95,35,Normal,No
233,7.2,49.81,25,Normal,No
157,4.98,49.71,28,Undervoltage,Yes
284,7.35,50.07,38,Overvoltage,Yes
237,4.98,50.03,28,Normal,No
249,19.38,49.97,42,Overload,Yes
0,0.0,0.0,21,Line Break,Yes
249,13.76,50.17,47,Overload,Yes
240,16.24,50.18,40,Overload,Yes
249,13.59,49.86,47,Overload,Yes
165,4.96,49.21,26,Undervoltage,Yes
240,4.64,49.82,27,Normal,No
17,0.0,0.0,20,Line Break,Yes
11,0.0,0.0,26,Line Break,Yes
143,3.96,49.05,35,Undervoltage,Yes
276,8.06,50.86,36,Overvoltage,Yes
11,0.0,0.0,21,Line Break,Yes
252,18.15,49.91,44,Overload,Yes
150,5.07,49.76,30,Undervoltage,Yes
150,5.74,49.88,25,Undervoltage,Yes
298,5.66,50.82,45,Overvoltage,Yes
243,15.44,49.98,49,Overload,Yes
269,5.44,50.44,32,Overvoltage,Yes
4,0.0,0.0,27,Line Break,Yes
6,0.0,0.0,29,Line Break,Yes
239,4.39,50.18,32,Normal,No
233,4.98,50.02,27,Normal,No
226,3.01,50.05,31,Normal,No
225,3.44,49.86,31,Normal,No
158,5.43,49.69,34,Undervoltage,Yes
247,18.79,50.03,55,Overload,Yes
252,16.6,49.81,43,Overload,Yes
18,0.0,0.0,20,Line Break,Yes
132,4.08,49.58,25,Undervoltage,Yes
170,4.43,49.32,35,Undervoltage,Yes
226,7.84,50.12,31,Normal,No
275,8.02,50.47,43,Overvoltage,Yes
141,4.78,49.22,26,Undervoltage,Yes
239,4.61,50.12,27,Normal,No
255,19.34,50.08,55,Overload,Yes
266,8.26,50.91,38,Overvoltage,Yes
236,6.62,50.18,35,Normal,No
109,4.34,49.31,27,Undervoltage,Yes
10,0.0,0.0,29,Line Break,Yes
246,11.2,50.0,55,Overload,Yes
226,7.5,50.07,28,Normal,No
7,0.0,0.0,24,Line Break,Yes
246,13.06,49.88,53,Overload,Yes
288,8.74,50.17,42,Overvoltage,Yes
165,3.29,49.8,31,Undervoltage,Yes
235,6.26,50.13,29,Normal,No
14,0.0,0.0,22,Line Break,Yes
282,7.44,50.57,36,Overvoltage,Yes
241,13.86,50.09,41,Overload,Yes
220,5.21,49.92,27,Normal,No
153,3.97,49.97,28,Undervoltage,Yes
137,2.17,49.22,27,Undervoltage,Yes
15,0.0,0.0,28,Line Break,Yes
20,0.0,0.0,26,Line Break,Yes
127,4.26,49.65,25,Undervoltage,Yes
225,5.73,50.07,34,Normal,No
108,4.67,49.5,29,Undervoltage,Yes
0,0.0,0.0,23,Line Break,Yes
17,0.0,0.0,20,Line Break,Yes
178,5.76,49.36,35,Undervoltage,Yes
224,6.12,50.16,26,Normal,No
244,17.35,50.03,53,Overload,Yes
14,0.0,0.0,26,Line Break,Yes
238,7.9,50.14,30,Normal,No
245,10.78,50.02,41,Overload,Yes
237,3.26,49.82,28,Normal,No
240,3.5,49.9,27,Normal,No
258,14.37,50.06,47,Overload,Yes
229,7.51,50.05,34,Normal,No
102,5.18,49.14,31,Undervoltage,Yes
114,3.42,49.51,26,Undervoltage,Yes
271,9.84,50.52,34,Overvoltage,Yes
6,0.0,0.0,22,Line Break,Yes
102,2.93,49.36,26,Undervoltage,Yes
281,8.41,50.45,36,Overvoltage,Yes
227,3.82,50.02,33,Normal,No
237,4.74,50.15,25,Normal,No
278,7.19,50.79,36,Overvoltage,Yes
243,14.81,50.06,50,Overload,Yes
271,5.57,50.79,38,Overvoltage,Yes
245,14.29,50.17,52,Overload,Yes
240,16.1,50.02,43,Overload,Yes
177,2.9,49.85,34,Undervoltage,Yes
3,0.0,0.0,20,Line Break,Yes
236,6.79,50.07,29,Normal,No
249,14.78,49.83,52,Overload,Yes
11,0.0,0.0,23,Line Break,Yes
254,12.85,49.88,51,Overload,Yes
5,0.0,0.0,24,Line Break,Yes
151,2.64,49.63,34,Undervoltage,Yes
6,0.0,0.0,30,Line Break,Yes
239,5.0,49.93,32,Normal,No
251,14.37,50.17,45,Overload,Yes
244,16.71,49.81,44,Overload,Yes
298,9.36,50.16,38,Overvoltage,Yes
237,4.32,49.81,34,Normal,No
221,6.46,50.2,33,Normal,No
220,6.67,49.85,32,Normal,No
242,18.19,50.09,52,Overload,Yes
162,5.14,49.71,32,Undervoltage,Yes
245,15.43,49.85,40,Overload,Yes
249,18.86,49.81,40,Overload,Yes
254,14.07,49.88,46,Overload,Yes
244,13.42,49.82,49,Overload,Yes
249,15.11,50.0,44,Overload,Yes
272,8.47,50.46,36,Overvoltage,Yes
7,0.0,0.0,29,Line Break,Yes
221,4.33,49.88,27,Normal,No
273,7.9,50.43,34,Overvoltage,Yes
223,4.58,50.15,31,Normal,No
173,2.75,49.91,28,Undervoltage,Yes
251,14.02,50.03,41,Overload,Yes
167,2.47,49.18,35,Undervoltage,Yes
5,0.0,0.0,28,Line Break,Yes
179,5.77,49.03,32,Undervoltage,Yes
251,15.03,49.86,47,Overload,Yes
260,16.33,49.83,52,Overload,Yes
234,6.27,50.15,26,Normal,No
254,19.69,50.19,48,Overload,Yes
258,14.74,50.11,44,Overload,Yes
221,7.87,49.88,32,Normal,No
279,9.48,50.41,43,Overvoltage,Yes
243,18.28,50.07,41,Overload,Yes
110,2.54,49.06,28,Undervoltage,Yes
269,6.36,50.33,33,Overvoltage,Yes
174,5.43,49.05,32,Undervoltage,Yes
11,0.0,0.0,25,Line Break,Yes
252,19.15,49.95,52,Overload,Yes
158,5.2,49.6,32,Undervoltage,Yes
149,5.46,49.31,32,Undervoltage,Yes
126,4.02,49.24,28,Undervoltage,Yes
172,4.8,49.37,34,Undervoltage,Yes
259,10.3,49.89,53,Overload,Yes
165,5.96,49.36,31,Undervoltage,Yes
10,0.0,0.0,27,Line Break,Yes
232,5.04,50.18,33,Normal,No
138,3.65,49.16,27,Undervoltage,Yes
220,4.13,50.19,33,Normal,No
250,19.0,50.18,53,Overload,Yes
254,14.72,49.98,49,Overload,Yes
281,7.93,50.38,35,Overvoltage,Yes
249,13.17,50.09,54,Overload,Yes
135,5.44,49.31,27,Undervoltage,Yes
296,7.61,50.23,34,Overvoltage,Yes
5,0.0,0.0,21,Line Break,Yes
7,0.0,0.0,21,Line Break,Yes
171,4.59,49.89,32,Undervoltage,Yes
169,2.2,49.03,26,Undervoltage,Yes
234,4.18,50.07,25,Normal,No
266,8.62,50.36,40,Overvoltage,Yes
240,7.45,50.1,29,Normal,No
225,4.78,50.01,33,Normal,No
12,0.0,0.0,30,Line Break,Yes
297,7.4,50.77,31,Overvoltage,Yes
220,4.81,50.1,35,Normal,No
243,16.64,49.97,50,Overload,Yes
256,19.76,49.85,46,Overload,Yes
252,13.97,50.07,52,Overload,Yes
3,0.0,0.0,25,Line Break,Yes
139,3.97,49.47,31,Undervoltage,Yes
233,3.66,50.16,29,Normal,No
16,0.0,0.0,20,Line Break,Yes
244,13.94,50.18,55,Overload,Yes
234,6.71,49.92,29,Normal,No
149,5.72,49.46,26,Undervoltage,Yes
115,3.95,49.76,28,Undervoltage,Yes
160,2.16,49.76,27,Undervoltage,Yes
247,14.86,50.02,50,Overload,Yes
233,7.31,49.81,34,Normal,No
247,11.5,49.92,51,Overload,Yes
222,6.15,49.99,34,Normal,No
18,0.0,0.0,28,Line Break,Yes
106,4.45,49.17,33,Undervoltage,Yes
289,6.46,50.41,33,Overvoltage,Yes
164,5.2,49.82,25,Undervoltage,Yes
289,9.41,50.94,32,Overvoltage,Yes
299,8.6,50.99,36,Overvoltage,Yes
12,0.0,0.0,23,Line Break,Yes
140,2.54,49.38,30,Undervoltage,Yes
251,19.49,49.93,45,Overload,Yes
296,5.77,50.77,35,Overvoltage,Yes
19,0.0,0.0,25,Line Break,Yes
0,0.0,0.0,24,Line Break,Yes
238,6.88,50.12,30,Normal,No
9,0.0,0.0,27,Line Break,Yes
288,5.26,50.32,37,Overvoltage,Yes
20,0.0,0.0,22,Line Break,Yes
233,7.88,50.16,33,Normal,No
150,5.31,49.31,28,Undervoltage,Yes
299,8.14,50.01,34,Overvoltage,Yes
252,16.61,50.18,54,Overload,Yes
265,7.82,50.36,36,Overvoltage,Yes
162,5.75,49.78,33,Undervoltage,Yes
11,0.0,0.0,22,Line Break,Yes
0,0.0,0.0,26,Line Break,Yes
289,6.85,50.75,32,Overvoltage,Yes
173,2.87,49.79,26,Undervoltage,Yes
242,14.68,50.05,43,Overload,Yes
10,0.0,0.0,24,Line Break,Yes
263,9.66,50.02,44,Overvoltage,Yes
16,0.0,0.0,30,Line Break,Yes
279,5.54,50.46,42,Overvoltage,Yes
261,8.87,50.69,36,Overvoltage,Yes
223,7.16,50.04,35,Normal,No
223,5.71,49.92,26,Normal,No
280,9.86,50.85,30,Overvoltage,Yes
109,3.96,49.01,32,Undervoltage,Yes
174,4.1,49.24,25,Undervoltage,Yes
242,13.78,49.83,54,Overload,Yes
20,0.0,0.0,23,Line Break,Yes
283,9.95,50.92,40,Overvoltage,Yes
12,0.0,0.0,24,Line Break,Yes
258,18.53,50.07,54,Overload,Yes
19,0.0,0.0,28,Line Break,Yes
291,9.6,50.13,31,Overvoltage,Yes
13,0.0,0.0,27,Line Break,Yes
283,5.54,50.82,31,Overvoltage,Yes
251,18.31,49.9,49,Overload,Yes
173,5.08,49.72,35,Undervoltage,Yes
299,6.41,50.25,37,Overvoltage,Yes
289,9.37,50.1,36,Overvoltage,Yes
109,2.51,49.02,35,Undervoltage,Yes
249,14.91,50.03,41,Overload,Yes
266,7.96,50.92,34,Overvoltage,Yes
248,12.36,50.09,48,Overload,Yes
239,7.83,50.18,33,Normal,No
293,7.83,50.64,34,Overvoltage,Yes
17,0.0,0.0,26,Line Break,Yes
246,19.17,50.03,53,Overload,Yes
7,0.0,0.0,24,Line Break,Yes
151,3.88,49.9,31,Undervoltage,Yes
246,15.2,50.05,53,Overload,Yes
138,4.67,49.25,33,Undervoltage,Yes
254,16.3,49.87,55,Overload,Yes
222,4.25,50.09,29,Normal,No
294,6.24,50.24,41,Overvoltage,Yes
11,0.0,0.0,27,Line Break,Yes
287,7.57,50.9,39,Overvoltage,Yes
8,0.0,0.0,21,Line Break,Yes
9,0.0,0.0,20,Line Break,Yes
150,2.8,49.93,25,Undervoltage,Yes
13,0.0,0.0,27,Line Break,Yes
9,0.0,0.0,21,Line Break,Yes
229,4.81,50.19,31,Normal,No
280,9.25,50.87,32,Overvoltage,Yes
240,6.51,50.14,27,Normal,No
250,16.06,50.2,47,Overload,Yes
143,3.55,49.38,26,Undervoltage,Yes
226,3.06,50.1,29,Normal,No
256,17.4,49.89,54,Overload,Yes
252,11.19,49.84,53,Overload,Yes
125,2.6,49.19,31,Undervoltage,Yes
10,0.0,0.0,27,Line Break,Yes
265,7.79,50.4,45,Overvoltage,Yes
6,0.0,0.0,26,Line Break,Yes
257,18.85,49.92,48,Overload,Yes
113,2.08,49.28,33,Undervoltage,Yes
279,7.94,50.44,38,Overvoltage,Yes
153,2.85,49.52,25,Undervoltage,Yes
232,5.02,50.0,28,Normal,No
169,4.26,49.87,29,Undervoltage,Yes
251,19.15,49.89,44,Overload,Yes
235,6.39,49.83,26,Normal,No
133,2.21,49.53,30,Undervoltage,Yes
246,18.1,49.86,44,Overload,Yes
14,0.0,0.0,22,Line Break,Yes
125,5.28,49.77,26,Undervoltage,Yes
129,2.56,49.94,35,Undervoltage,Yes
275,6.35,50.55,33,Overvoltage,Yes
131,4.32,49.85,27,Undervoltage,Yes
7,0.0,0.0,26,Line Break,Yes
100,4.8,49.46,26,Undervoltage,Yes
250,19.04,49.82,48,Overload,Yes
17,0.0,0.0,21,Line Break,Yes
117,3.65,49.78,26,Undervoltage,Yes
244,10.85,50.08,43,Overload,Yes
224,7.3,50.1,32,Normal,No
237,5.35,50.19,35,Normal,No
276,6.05,50.88,43,Overvoltage,Yes
221,3.1,49.94,25,Normal,No
227,5.3,50.03,25,Normal,No
233,7.0,49.91,31,Normal,No
141,3.03,49.2,31,Undervoltage,Yes
11,0.0,0.0,29,Line Break,Yes
227,4.47,50.08,31,Normal,No
221,5.64,50.03,28,Normal,No
227,5.73,50.19,28,Normal,No
234,6.49,49.94,30,Normal,No
154,3.19,49.22,27,Undervoltage,Yes
241,16.09,50.01,51,Overload,Yes
131,5.64,49.16,35,Undervoltage,Yes
153,2.68,49.88,29,Undervoltage,Yes
0,0.0,0.0,25,Line Break,Yes
136,4.45,49.65,30,Undervoltage,Yes
166,5.75,49.08,35,Undervoltage,Yes
12,0.0,0.0,30,Line Break,Yes
100,2.14,49.03,27,Undervoltage,Yes
145,3.51,49.51,27,Undervoltage,Yes
143,2.08,49.06,31,Undervoltage,Yes
223,7.52,49.87,29,Normal,No
292,8.35,50.54,34,Overvoltage,Yes
139,2.87,49.95,30,Undervoltage,Yes
161,5.88,49.49,35,Undervoltage,Yes
272,9.28,50.52,38,Overvoltage,Yes
257,15.36,50.14,53,Overload,Yes
234,7.7,49.81,29,Normal,No
222,7.65,49.98,30,Normal,No
4,0.0,0.0,22,Line Break,Yes
247,11.96,49.93,40,Overload,Yes
132,3.58,49.57,32,Undervoltage,Yes
153,2.15,49.67,29,Undervoltage,Yes
126,3.11,49.24,35,Undervoltage,Yes
163,4.74,49.62,33,Undervoltage,Yes
168,4.74,49.99,33,Undervoltage,Yes
273,9.26,50.12,30,Overvoltage,Yes
270,9.65,50.16,38,Overvoltage,Yes
250,16.7,49.81,40,Overload,Yes
4,0.0,0.0,26,Line Break,Yes
269,7.46,50.67,43,Overvoltage,Yes
11,0.0,0.0,26,Line Break,Yes
103,3.56,49.91,33,Undervoltage,Yes
243,14.3,49.84,43,Overload,Yes
156,4.51,49.65,33,Undervoltage,Yes
252,15.68,49.81,49,Overload,Yes
4,0.0,0.0,28,Line Break,Yes
11,0.0,0.0,24,Line Break,Yes
244,10.4,49.97,44,Overload,Yes
274,9.36,50.74,37,Overvoltage,Yes
145,5.67,49.28,27,Undervoltage,Yes
237,3.92,49.99,25,Normal,No
10,0.0,0.0,25,Line Break,Yes
278,8.24,50.35,37,Overvoltage,Yes
274,6.7,50.76,40,Overvoltage,Yes
291,8.19,50.29,37,Overvoltage,Yes
240,12.71,49.81,43,Overload,Yes
283,5.52,50.89,32,Overvoltage,Yes
9,0.0,0.0,26,Line Break,Yes
289,5.86,50.21,35,Overvoltage,Yes
239,4.15,49.99,35,Normal,No
256,10.13,50.02,42,Overload,Yes
269,7.39,50.84,34,Overvoltage,Yes
254,18.01,49.88,40,Overload,Yes
11,0.0,0.0,26,Line Break,Yes
245,17.68,49.81,54,Overload,Yes
0,0.0,0.0,26,Line Break,Yes
240,15.96,50.13,46,Overload,Yes
231,3.51,49.86,29,Normal,No
283,8.59,50.11,38,Overvoltage,Yes
222,5.67,49.96,33,Normal,No
15,0.0,0.0,21,Line Break,Yes
16,0.0,0.0,23,Line Break,Yes
260,10.51,50.2,55,Overload,Yes
233,5.87,49.91,28,Normal,No
245,15.79,50.17,41,Overload,Yes
172,3.17,49.93,26,Undervoltage,Yes
293,6.37,50.64,37,Overvoltage,Yes
12,0.0,0.0,30,Line Break,Yes
258,17.96,50.11,45,Overload,Yes
126,3.61,49.99,30,Undervoltage,Yes
299,5.98,50.66,32,Overvoltage,Yes
251,14.31,49.93,51,Overload,Yes
229,4.73,49.88,31,Normal,No
246,15.18,49.97,55,Overload,Yes
224,4.98,49.86,25,Normal,No
134,4.04,49.52,30,Undervoltage,Yes
286,8.3,50.22,34,Overvoltage,Yes
291,6.77,50.26,31,Overvoltage,Yes
293,6.32,50.92,41,Overvoltage,Yes
226,6.04,49.92,26,Normal,No
300,6.32,50.78,40,Overvoltage,Yes
20,0.0,0.0,24,Line Break,Yes
15,0.0,0.0,28,Line Break,Yes
290,8.43,50.02,32,Overvoltage,Yes
275,8.05,50.02,41,Overvoltage,Yes
262,5.21,50.0,41,Overvoltage,Yes
299,8.24,50.17,38,Overvoltage,Yes
287,6.86,50.74,38,Overvoltage,Yes
14,0.0,0.0,21,Line Break,Yes
7,0.0,0.0,30,Line Break,Yes
2,0.0,0.0,30,Line Break,Yes
259,11.02,49.99,47,Overload,Yes
287,6.11,50.96,38,Overvoltage,Yes
233,3.48,49.97,28,Normal,No
231,5.32,49.89,30,Normal,No
261,6.77,50.96,43,Overvoltage,Yes
268,9.08,50.47,37,Overvoltage,Yes
12,0.0,0.0,27,Line Break,Yes
233,5.31,50.01,33,Normal,No
13,0.0,0.0,24,Line Break,Yes
223,6.22,49.9,25,Normal,No
248,16.33,49.9,47,Overload,Yes
175,4.26,49.04,35,Undervoltage,Yes
292,9.62,50.99,31,Overvoltage,Yes
179,3.03,49.43,31,Undervoltage,Yes
128,4.41,49.17,28,Undervoltage,Yes
254,16.81,49.89,54,Overload,Yes
160,2.98,49.02,28,Undervoltage,Yes
250,18.68,49.81,51,Overload,Yes
291,8.65,50.37,44,Overvoltage,Yes
251,17.53,50.18,45,Overload,Yes
242,18.41,50.01,42,Overload,Yes
248,12.77,49.99,49,Overload,Yes
252,18.37,49.89,43,Overload,Yes
6,0.0,0.0,29,Line Break,Yes
225,7.32,50.1,28,Normal,No
225,3.51,49.84,35,Normal,No
223,3.98,50.18,33,Normal,No
221,4.52,49.81,33,Normal,No
283,9.22,50.42,32,Overvoltage,Yes
282,8.98,50.49,38,Overvoltage,Yes
4,0.0,0.0,27,Line Break,Yes
249,13.22,49.91,44,Overload,Yes
276,9.78,50.04,45,Overvoltage,Yes
12,0.0,0.0,20,Line Break,Yes
238,3.47,50.05,26,Normal,No
4,0.0,0.0,21,Line Break,Yes
261,8.54,50.67,33,Overvoltage,Yes
245,10.18,50.11,42,Overload,Yes
256,12.49,49.93,46,Overload,Yes
15,0.0,0.0,24,Line Break,Yes
240,19.19,49.98,41,Overload,Yes
254,18.0,49.87,51,Overload,Yes
162,2.05,49.17,32,Undervoltage,Yes
242,18.9,49.81,40,Overload,Yes
16,0.0,0.0,26,Line Break,Yes
3,0.0,0.0,29,Line Break,Yes
222,5.18,50.14,26,Normal,No
3,0.0,0.0,29,Line Break,Yes
103,3.55,49.26,31,Undervoltage,Yes
247,16.54,49.97,40,Overload,Yes
246,14.69,50.18,50,Overload,Yes
241,17.12,49.88,40,Overload,Yes
263,8.35,50.42,36,Overvoltage,Yes
235,6.37,50.09,35,Normal,No
236,7.72,49.86,31,Normal,No
19,0.0,0.0,26,Line Break,Yes
236,4.76,49.82,34,Normal,No
249,12.49,50.08,50,Overload,Yes
142,5.42,49.39,35,Undervoltage,Yes
293,9.47,50.04,43,Overvoltage,Yes
3,0.0,0.0,30,Line Break,Yes
289,6.82,50.55,31,Overvoltage,Yes
272,7.22,50.27,33,Overvoltage,Yes
250,14.75,49.89,54,Overload,Yes
222,7.24,49.96,28,Normal,No
8,0.0,0.0,25,Line Break,Yes
171,4.0,49.62,26,Undervoltage,Yes
116,2.77,49.44,34,Undervoltage,Yes
2,0.0,0.0,24,Line Break,Yes
154,4.9,49.48,31,Undervoltage,Yes
6,0.0,0.0,27,Line Break,Yes
240,16.63,49.8,49,Overload,Yes
12,0.0,0.0,29,Line Break,Yes
260,13.86,50.13,55,Overload,Yes
9,0.0,0.0,30,Line Break,Yes
241,15.48,50.01,46,Overload,Yes
175,2.2,49.92,33,Undervoltage,Yes
111,3.26,49.58,26,Undervoltage,Yes
128,5.29,49.65,32,Undervoltage,Yes
1,0.0,0.0,21,Line Break,Yes
290,8.5,50.46,41,Overvoltage,Yes
275,8.99,50.52,39,Overvoltage,Yes
109,3.9,49.37,32,Undervoltage,Yes
269,5.21,50.11,43,Overvoltage,Yes
225,6.6,49.88,33,Normal,No
238,3.66,50.05,25,Normal,No
257,12.71,50.18,47,Overload,Yes
14,0.0,0.0,28,Line Break,Yes
253,18.14,50.1,40,Overload,Yes
0,0.0,0.0,22,Line Break,Yes
245,12.92,50.17,44,Overload,Yes
5,0.0,0.0,25,Line Break,Yes
232,7.23,50.19,30,Normal,No
289,5.08,50.04,41,Overvoltage,Yes
135,2.2,49.7,35,Undervoltage,Yes
7,0.0,0.0,26,Line Break,Yes
247,13.67,50.15,45,Overload,Yes
281,5.25,50.82,33,Overvoltage,Yes
265,7.65,50.54,37,Overvoltage,Yes
272,7.01,50.85,30,Overvoltage,Yes
254,13.69,50.17,54,Overload,Yes
291,6.69,50.33,37,Overvoltage,Yes
137,5.38,49.9,35,Undervoltage,Yes
3,0.0,0.0,23,Line Break,Yes
1,0.0,0.0,28,Line Break,Yes
1,0.0,0.0,29,Line Break,Yes
13,0.0,0.0,30,Line Break,Yes
260,16.33,50.18,52,Overload,Yes
280,7.79,50.13,44,Overvoltage,Yes
232,5.44,49.88,28,Normal,No
256,19.49,49.98,44,Overload,Yes
11,0.0,0.0,21,Line Break,Yes
14,0.0,0.0,20,Line Break,Yes
241,19.84,50.15,55,Overload,Yes
293,9.52,50.1,30,Overvoltage,Yes
7,0.0,0.0,27,Line Break,Yes
276,8.08,50.11,37,Overvoltage,Yes
289,6.7,50.9,40,Overvoltage,Yes
10,0.0,0.0,25,Line Break,Yes
17,0.0,0.0,26,Line Break,Yes
10,0.0,0.0,26,Line Break,Yes
1,0.0,0.0,28,Line Break,Yes
275,9.99,50.28,37,Overvoltage,Yes
158,4.66,49.12,27,Undervoltage,Yes
262,6.89,50.06,42,Overvoltage,Yes
9,0.0,0.0,30,Line Break,Yes
248,16.96,50.17,51,Overload,Yes
239,5.45,49.87,28,Normal,No
110,5.45,49.52,32,Undervoltage,Yes
154,2.38,49.88,27,Undervoltage,Yes
1,0.0,0.0,29,Line Break,Yes
222,6.04,49.89,33,Normal,No
249,17.07,49.81,40,Overload,Yes
268,5.14,50.57,31,Overvoltage,Yes
246,14.47,49.9,50,Overload,Yes
229,3.21,50.01,28,Normal,No
258,13.22,50.06,47,Overload,Yes
287,8.31,50.5,42,Overvoltage,Yes
260,13.4,49.96,42,Overload,Yes
274,8.24,50.16,30,Overvoltage,Yes
247,12.56,49.83,43,Overload,Yes
257,11.64,50.17,48,Overload,Yes
150,2.38,49.83,26,Undervoltage,Yes
5,0.0,0.0,29,Line Break,Yes
224,7.89,50.09,28,Normal,No
14,0.0,0.0,28,Line Break,Yes
266,8.1,50.52,38,Overvoltage,Yes
244,11.88,50.1,42,Overload,Yes
104,3.85,49.7,30,Undervoltage,Yes
14,0.0,0.0,21,Line Break,Yes
118,2.86,49.11,27,Undervoltage,Yes
3,0.0,0.0,24,Line Break,Yes
241,10.49,50.19,51,Overload,Yes
126,5.04,49.33,29,Undervoltage,Yes
7,0.0,0.0,20,Line Break,Yes
223,5.51,49.97,28,Normal,No
227,7.26,50.01,30,Normal,No
244,18.61,49.92,52,Overload,Yes
6,0.0,0.0,26,Line Break,Yes
255,13.18,50.14,49,Overload,Yes
252,16.41,49.86,54,Overload,Yes
133,5.78,49.25,33,Undervoltage,Yes
273,8.22,50.07,37,Overvoltage,Yes
297,5.03,50.19,37,Overvoltage,Yes
237,4.56,50.12,28,Normal,No
221,3.17,50.05,30,Normal,No
264,8.77,50.63,38,Overvoltage,Yes
288,9.18,50.32,43,Overvoltage,Yes
10,0.0,0.0,20,Line Break,Yes
253,14.98,50.15,43,Overload,Yes
148,2.45,49.79,26,Undervoltage,Yes
137,2.0,49.82,30,Undervoltage,Yes
227,5.33,50.06,28,Normal,No
221,5.96,50.14,26,Normal,No
224,4.48,50.03,33,Normal,No
280,9.01,50.25,40,Overvoltage,Yes
232,7.82,49.91,32,Normal,No
248,14.44,50.19,41,Overload,Yes
8,0.0,0.0,27,Line Break,Yes
109,4.48,49.0,30,Undervoltage,Yes
237,7.15,49.8,32,Normal,No
257,14.41,49.93,46,Overload,Yes
139,5.38,49.14,31,Undervoltage,Yes
221,6.32,49.84,35,Normal,No
243,18.3,50.18,50,Overload,Yes
244,12.33,49.82,52,Overload,Yes
16,0.0,0.0,28,Line Break,Yes
227,3.41,49.83,28,Normal,No
3,0.0,0.0,25,Line Break,Yes
242,10.65,50.16,48,Overload,Yes
1,0.0,0.0,26,Line Break,Yes
246,15.58,50.03,50,Overload,Yes
257,12.14,49.85,54,Overload,Yes
225,4.64,50.1,27,Normal,No
271,8.46,50.94,33,Overvoltage,Yes
293,9.69,50.62,39,Overvoltage,Yes
117,3.5,49.67,28,Undervoltage,Yes
291,7.44,50.09,38,Overvoltage,Yes
260,11.58,49.83,46,Overload,Yes
276,9.5,50.63,32,Overvoltage,Yes
18,0.0,0.0,26,Line Break,Yes
286,8.49,50.95,37,Overvoltage,Yes
223,7.31,49.95,34,Normal,No
153,2.52,49.22,25,Undervoltage,Yes
11,0.0,0.0,28,Line Break,Yes
253,15.58,49.83,52,Overload,Yes
12,0.0,0.0,26,Line Break,Yes
299,8.06,50.74,42,Overvoltage,Yes
165,3.22,49.02,35,Undervoltage,Yes
251,18.65,49.82,45,Overload,Yes
243,19.76,49.98,47,Overload,Yes
248,11.56,50.05,40,Overload,Yes
273,6.24,50.81,33,Overvoltage,Yes
250,12.91,50.17,52,Overload,Yes
256,17.58,50.08,54,Overload,Yes
278,5.66,50.21,31,Overvoltage,Yes
3,0.0,0.0,26,Line Break,Yes
3,0.0,0.0,20,Line Break,Yes
7,0.0,0.0,22,Line Break,Yes
226,6.73,50.12,29,Normal,No
5,0.0,0.0,28,Line Break,Yes
